Date,0700.HK,0005.HK,0016.HK,0857.HK,0941.HK,0241.HK,0175.HK,1099.HK,1299.HK,0027.HK
2022-01-25,443.35662841796875,52.349998474121094,95.4000015258789,3.869999885559082,52.29999923706055,6.369999885559082,18.020000457763672,18.299999237060547,85.3499984741211,45.79999923706055
2022-01-26,449.81512451171875,53.900001525878906,95.4000015258789,3.940000057220459,53.400001525878906,6.260000228881836,17.899999618530273,17.360000610351562,85.80000305175781,45.900001525878906
2022-01-27,439.7474670410156,54.650001525878906,95.4000015258789,3.930000066757202,52.650001525878906,5.989999771118164,17.280000686645508,17.020000457763672,84.25,46.0
2022-01-28,436.89813232421875,55.599998474121094,94.94999694824219,3.9000000953674316,52.54999923706055,5.920000076293945,16.6200008392334,17.139999389648438,80.8499984741211,45.75
2022-01-31,447.53564453125,55.099998474121094,94.5999984741211,3.880000114440918,52.75,5.829999923706055,16.6200008392334,17.3799991607666,81.0,44.900001525878906
2022-02-04,454.9439392089844,57.900001525878906,96.69999694824219,3.9700000286102295,54.349998474121094,6.159999847412109,17.239999771118164,18.059999465942383,85.0,46.0
2022-02-07,453.994140625,57.900001525878906,96.94999694824219,4.099999904632568,56.0,6.25,17.239999771118164,18.239999771118164,85.05000305175781,46.400001525878906
2022-02-08,446.39593505859375,58.79999923706055,97.0,4.130000114440918,56.25,5.78000020980835,16.860000610351562,18.459999084472656,86.0,46.900001525878906
2022-02-09,458.5531005859375,59.29999923706055,98.19999694824219,4.119999885559082,57.900001525878906,5.909999847412109,17.239999771118164,18.799999237060547,86.94999694824219,47.150001525878906
2022-02-10,460.0727233886719,58.75,98.5999984741211,4.090000152587891,56.29999923706055,6.099999904632568,17.399999618530273,19.100000381469727,86.25,47.150001525878906
2022-02-11,453.04437255859375,59.0,98.5999984741211,4.139999866485596,56.349998474121094,6.03000020980835,17.0,19.0,87.30000305175781,46.54999923706055
