Date,7203.T,6758.T,8306.T,4502.T,3382.T,9432.T,1802.T,9501.T,3407.T,5401.T
2023-10-10,2624.5,12605.0,1260.0,4578.0,1956.0,176.5,1341.5,616.0,921.0999755859375,3392.0
2023-10-11,2651.0,12705.0,1253.5,4562.0,1934.0,176.3000030517578,1323.0,636.2999877929688,930.0,3295.0
2023-10-12,2740.0,13105.0,1263.0,4613.0,1919.3333740234375,175.89999389648438,1322.0,637.4000244140625,944.7999877929688,3268.0
2023-10-13,2687.5,12850.0,1237.5,4546.0,1833.3333740234375,175.89999389648438,1313.0,639.4000244140625,936.4000244140625,3217.0
2023-10-16,2660.0,12610.0,1236.5,4489.0,1775.6666259765625,172.1999969482422,1294.5,630.0999755859375,930.7000122070312,3221.0
2023-10-17,2681.0,12805.0,1240.0,4474.0,1766.3333740234375,173.39999389648438,1296.0,639.7000122070312,928.9000244140625,3217.0
2023-10-18,2669.0,12770.0,1256.5,4413.0,1780.3333740234375,172.3000030517578,1296.0,642.7999877929688,931.5999755859375,3271.0
2023-10-19,2645.0,12640.0,1238.5,4363.0,1786.3333740234375,173.3000030517578,1267.0,644.5,929.4000244140625,3214.0
2023-10-20,2617.0,12555.0,1235.0,4352.0,1742.3333740234375,173.60000610351562,1253.5,636.2000122070312,924.7000122070312,3219.0
2023-10-23,2610.0,12440.0,1223.5,4356.0,1743.0,173.3000030517578,1245.5,634.4000244140625,910.0,3144.0
2023-10-24,2597.5,12560.0,1215.5,4350.0,1758.6666259765625,173.5,1244.0,625.5999755859375,916.9000244140625,3199.0
2023-10-25,2640.0,12600.0,1238.5,4352.0,1799.0,174.8000030517578,1257.0,630.7000122070312,913.7999877929688,3207.0
2023-10-26,2594.5,12245.0,1226.5,4347.0,1804.6666259765625,173.5,1265.5,638.5,910.4000244140625,3181.0
2023-10-27,2638.5,12120.0,1254.5,4070.0,1819.3333740234375,175.39999389648438,1289.5,644.0999755859375,927.0999755859375,3253.0
2023-10-30,2574.0,12220.0,1230.0,3988.0,1782.0,173.6999969482422,1278.0,640.4000244140625,918.2999877929688,3248.0
2023-10-31,2590.0,12425.0,1257.0,4063.0,1831.0,176.8000030517578,1288.0,637.0,923.4000244140625,3232.0
2023-11-01,2712.0,12795.0,1292.5,4123.0,1833.3333740234375,178.3000030517578,1331.0,643.5999755859375,938.5999755859375,3318.0
2023-11-02,2760.0,12850.0,1294.0,4150.0,1839.3333740234375,177.60000610351562,1333.0,675.0,935.4000244140625,3202.0
2023-11-06,2846.0,13085.0,1269.5,4131.0,1873.3333740234375,176.89999389648438,1358.5,690.5999755859375,953.7000122070312,3250.0
2023-11-07,2832.0,13155.0,1260.0,4154.0,1873.3333740234375,174.89999389648438,1290.0,663.7000122070312,994.5999755859375,3285.0
2023-11-08,2757.0,13345.0,1207.5,4167.0,1879.6666259765625,168.3000030517578,1257.5,642.2999877929688,1003.5,3164.0
2023-11-09,2817.5,13240.0,1222.5,4157.0,1898.0,169.6999969482422,1281.5,653.7999877929688,1005.5,3209.0
2023-11-10,2803.0,12970.0,1244.5,4153.0,1896.3333740234375,172.8000030517578,1302.0,656.2999877929688,1008.0,3253.0
2023-11-13,2817.0,12655.0,1253.0,4131.0,1886.3333740234375,174.10000610351562,1306.5,662.2999877929688,1001.5,3274.0
2023-11-14,2843.5,12590.0,1284.0,4155.0,1919.3333740234375,174.8000030517578,1324.5,664.4000244140625,1012.5,3294.0
2023-11-15,2860.0,13220.0,1259.0,4162.0,1953.6666259765625,172.1999969482422,1313.5,660.0,1020.0,3314.0
2023-11-16,2879.0,13205.0,1264.0,4148.0,1908.6666259765625,172.0,1302.0,652.7999877929688,1007.5,3375.0
2023-11-17,2892.5,13085.0,1264.0,4215.0,1927.3333740234375,175.39999389648438,1316.0,662.0,1025.5,3440.0
2023-11-20,2780.0,12930.0,1276.0,4190.0,1887.6666259765625,173.5,1276.0,665.9000244140625,1007.0,3401.0
2023-11-21,2735.0,12895.0,1255.0,4176.0,1889.0,173.89999389648438,1276.5,649.0,1010.5,3394.0
2023-11-22,2728.5,13015.0,1264.5,4185.0,1894.6666259765625,173.10000610351562,1282.0,652.0999755859375,1018.0,3445.0
2023-11-24,2803.0,12850.0,1265.5,4203.0,1915.0,172.39999389648438,1303.5,646.5999755859375,1029.5,3469.0
2023-11-27,2770.0,12810.0,1294.5,4206.0,1931.6666259765625,173.3000030517578,1285.0,639.9000244140625,1023.0,3485.0
2023-11-28,2755.0,12825.0,1290.0,4197.0,1906.3333740234375,173.3000030517578,1281.5,636.9000244140625,1017.5,3514.0
2023-11-29,2802.5,12735.0,1253.5,4130.0,1833.3333740234375,172.0,1249.0,628.2000122070312,1026.5,3414.0
2023-11-30,2794.5,12820.0,1255.0,4165.0,1831.6666259765625,173.10000610351562,1247.5,630.9000244140625,1026.5,3457.0
2023-12-01,2833.0,12720.0,1273.0,4171.0,1929.0,173.1999969482422,1262.0,638.5999755859375,1019.5,3479.0
2023-12-04,2767.5,12550.0,1244.0,4132.0,1923.3333740234375,171.5,1232.5,645.0,1006.5,3491.0
2023-12-05,2753.5,12630.0,1236.5,4137.0,1923.3333740234375,170.8000030517578,1224.5,640.2999877929688,1007.5,3433.0
2023-12-06,2827.0,13130.0,1244.0,4143.0,1960.3333740234375,173.3000030517578,1261.5,692.0,1010.5,3476.0
2023-12-07,2794.5,12915.0,1254.0,4101.0,1913.6666259765625,172.60000610351562,1238.0,765.0,1007.5,3402.0
2023-12-08,2680.5,12770.0,1257.0,4058.0,1910.0,170.5,1225.0,777.7999877929688,1014.5,3301.0
2023-12-11,2705.5,13015.0,1280.5,4110.0,1930.0,172.0,1245.5,891.5999755859375,1020.0,3332.0
2023-12-12,2681.5,13040.0,1260.0,4093.0,1943.0,171.89999389648438,1237.0,833.7000122070312,1009.0,3305.0
2023-12-13,2673.5,13100.0,1272.0,4070.0,1916.6666259765625,171.89999389648438,1217.0,816.9000244140625,1023.5,3266.0
2023-12-14,2571.5,12960.0,1227.0,4019.0,1897.0,170.3000030517578,1198.5,777.5999755859375,1012.5,3174.0
2023-12-15,2600.5,13365.0,1204.5,3995.0,1829.0,169.8000030517578,1211.0,751.9000244140625,1017.5,3274.0
2023-12-18,2619.5,13075.0,1198.5,3929.0,1793.6666259765625,168.89999389648438,1187.0,735.7999877929688,1013.5,3239.0
2023-12-19,2640.5,13130.0,1185.0,3949.0,1805.3333740234375,169.0,1185.5,734.0,1009.5,3148.0
2023-12-20,2644.0,13155.0,1187.5,3996.0,1830.0,169.3000030517578,1187.5,725.7999877929688,1023.0,3199.0
2023-12-21,2537.5,13075.0,1181.5,4000.0,1828.0,170.5,1180.0,725.5,1038.5,3161.0
2023-12-22,2516.0,12985.0,1216.0,3998.0,1850.0,171.89999389648438,1198.5,736.2000122070312,1040.0,3197.0
2023-12-25,2537.0,13120.0,1207.0,4021.0,1853.3333740234375,171.3000030517578,1210.5,728.0999755859375,1034.5,3146.0
2023-12-26,2541.0,13150.0,1203.5,4011.0,1851.0,170.8000030517578,1216.0,733.0999755859375,1029.0,3144.0
2023-12-27,2583.0,13340.0,1209.5,4025.0,1868.0,171.60000610351562,1231.0,735.0,1040.0,3188.0
2023-12-28,2556.0,13375.0,1203.5,4047.0,1865.0,171.89999389648438,1218.5,736.7000122070312,1041.5,3240.0
2023-12-29,2590.5,13410.0,1211.5,4054.0,1865.0,172.3000030517578,1220.0,738.5,1039.0,3230.0
