Date,AMZN,META,GOOG,BA,TSLA,AAPL,WMT,NFLX,XOM,JNJ
2015-06-18,21.969499588012695,82.91000366210938,26.83650016784668,145.3800048828125,17.459333419799805,31.969999313354492,24.32666778564453,94.74285888671875,85.4800033569336,100.36000061035156
2015-06-19,21.746000289916992,82.51000213623047,26.83449935913086,145.1300048828125,17.500667572021484,31.649999618530273,24.246667861938477,93.87142944335938,85.20999908447266,99.86000061035156
2015-06-22,21.81450080871582,84.73999786376953,26.909500122070312,145.6999969482422,17.319332122802734,31.90250015258789,24.26333236694336,96.4142837524414,85.16999816894531,100.08999633789062
2015-06-23,22.29949951171875,87.87999725341797,27.02400016784668,144.42999267578125,17.844667434692383,31.75749969482422,24.190000534057617,97.31285858154297,85.06999969482422,99.77999877929688
2015-06-24,22.04199981689453,88.86000061035156,26.892000198364258,143.0,17.67799949645996,32.02750015258789,24.126667022705078,96.94428253173828,84.68000030517578,99.33000183105469
2015-06-25,22.0049991607666,87.9800033569336,26.761499404907227,142.4499969482422,17.91933250427246,31.875,23.953332901000977,94.89142608642578,83.93000030517578,99.12000274658203
2015-06-26,21.905000686645508,88.01000213623047,26.58449935913086,142.47999572753906,17.805999755859375,31.6875,24.040000915527344,93.08856964111328,83.86000061035156,99.63999938964844
2015-06-29,21.493000030517578,85.80000305175781,26.076000213623047,138.72999572753906,17.468000411987305,31.13249969482422,23.80666732788086,92.23143005371094,82.81999969482422,97.68000030517578
2015-06-30,21.704500198364258,85.7699966430664,26.02549934387207,138.72000122070312,17.884000778198242,31.357500076293945,23.643333435058594,93.84857177734375,83.19999694824219,97.45999908447266
2015-07-01,21.86949920654297,86.91000366210938,26.091999053955078,140.72999572753906,17.94333267211914,31.649999618530273,23.959999084472656,93.63571166992188,82.37000274658203,98.47000122070312
2015-07-02,21.885499954223633,87.29000091552734,26.170000076293945,140.2100067138672,18.667999267578125,31.610000610351562,23.953332901000977,94.0442886352539,83.13999938964844,98.44000244140625
2015-07-06,21.802000045776367,87.55000305175781,26.14299964904785,140.52000427246094,18.648000717163086,31.5,24.176666259765625,94.57142639160156,82.52999877929688,98.19999694824219
2015-07-07,21.836000442504883,87.22000122070312,26.250999450683594,143.14999389648438,17.858667373657227,31.422500610351562,24.59666633605957,94.0914306640625,82.87000274658203,98.91999816894531
2015-07-08,21.485000610351562,85.6500015258789,25.84149932861328,141.9199981689453,16.997333526611328,30.642499923706055,24.35333251953125,93.50714111328125,81.97000122070312,97.7699966430664
2015-07-09,21.719499588012695,85.87999725341797,26.034000396728516,142.8000030517578,17.19466781616211,30.017499923706055,24.260000228881836,95.72714233398438,81.5999984741211,98.4000015258789
2015-07-10,22.175500869750977,87.94999694824219,26.506500244140625,144.47999572753906,17.27666664123535,30.81999969482422,24.373332977294922,97.22856903076172,82.22000122070312,99.52999877929688
2015-07-13,22.778499603271484,90.0999984741211,27.327499389648438,146.6199951171875,17.477333068847656,31.415000915527344,24.626667022705078,101.08714294433594,82.41999816894531,100.2699966430664
